structure_id;structure_nr;structure_name;structure_cs;structure_inspection_date;structure_construction_year;element_id;element_nr;element_name;element_type_nr;element_type_name;element_bauart_nr;element_bauart_name;element_cs;element_inspection_date;element_extent;element_extent_unit;element_construction_year;element_cost_relevant;structure_of_element_relevant;element_cs_approx;element_typ_general_nr;element_dmg_process;element_dmg_process_scenario;element_expected_lifetime;element_repair_amounts;element_iv_strategy;element_det_speed_increase;element_has_no_error;element_is_used
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;57ea1b73-9f6d-2b4d-b4c2-ad8821733195;PI102;Pile axe 102 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45392;340;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;4f60993f-c55d-6a40-bbbb-8c634d2983c2;TACE;Tablier central;373;Fahrbahnplatte;1125;Spannbetonkonstruktion;2;43669;8730;m²;1970;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;33bc1fbe-d486-46c3-89cb-93b2bb56ff62;TA_S;Tablier supérieur;3310;Versteifungsträger;1123;Stahlbetonkonstruktion;2;43669;25450;m²;1970;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;a0d08430-e5ab-424c-985a-35be31419496;JO1819;Joint de chaussée, axes 118-19;406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;0;45364;12;m;1970;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f4be659f-c341-47b9-bdb4-9bf761bf0a0b;MARCU_LS;Mur arrière de culée Lausanne;3807;Widerlagerrückwand;1123;Stahlbetonkonstruktion;2;43669;30;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f5f58482-c78f-9c4c-a332-33e914b0c5de;TADR;Tablier droite;373;Fahrbahnplatte;1125;Spannbetonkonstruktion;91;43669;8480;m²;1970;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;370a1513-b7c8-5a49-8b89-ffd66bd4ec6f;PI101;Pile axe 101 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45392;260;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;35487649-0ac7-6340-bea7-ad9105b2e9d4;GLGA;Glissière côté gauche;663;Leitschranke;1141;Stahlkonstruktion;0;45364;2120;m;1970;TRUE;TRUE;3;25;40;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;7421fb1d-fc4c-d34d-b6d1-4dc2dce970bc;EN122_L;Entretoise axe 122, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;6dba73ea-0ab0-46be-81da-f13856cbfdcd;EN105_V;Entretoise axe 105, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;30ade030-20b8-4d35-b5f8-4d88ca56c5ac;EN108_V;Entretoise axe 108, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;66990815-2431-4ab5-82e9-2ff43f4e0355;EN110_V;Entretoise axe 110, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;4c49850d-7341-4c61-8888-44c4d59c2763;EN103_V;Entretoise axe 103, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;e75f4fff-41fe-4b47-aa47-5ddffbafa797;EN104_V;Entretoise axe 104, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f8c45fc8-6f63-af4a-948b-70dc16edf3c7;PI108;Pile axe 108 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;380;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;dfc287fb-06b3-8d48-bb8b-9653afe1646d;PI121;Pile axe 121 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;300;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;e8e09891-1f06-b541-b382-3655c7c5f138;PI120;Pile axe 120 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;400;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;b2266b04-1202-4e38-a7ec-cc66700ee417;RACU_V;Radier de culée Villeneuve;3013;Bodenplatte;1123;Stahlbetonkonstruktion;2;43669;22;m²;1970;TRUE;TRUE;2;28;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;9fc5053b-2d0c-dc4f-95d1-eab5905caa99;PI111;Pile axe 111 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;660;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;e4bb67c0-bdb4-1a47-a339-e7658589a2f5;MCU_LS;Mur de culée Lausanne;3805;Widerlagermauer;1123;Stahlbetonkonstruktion;0;45391;18;m²;1970;TRUE;TRUE;3;5;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;a637d7c3-c562-5f42-8390-ecde103af0ed;PI104;Pile axe 104 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45392;340;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;de235d3d-881d-9b43-94e0-c9c016721f2c;EN107_L;Entretoise axe 107, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;c883b546-f1f2-bb43-ba7d-d6f57334e385;EN102_L;Entretoise axe 102, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;cf940271-dc7c-be43-b8e2-c76adb037c17;EN120_L;Entretoise axe 120, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;8428edbc-d06e-4d7e-9c66-889ef98862c5;EN111_V;Entretoise axe 111, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;0a53e76b-0e51-4b69-849c-f6afdd681770;EN112_V;Entretoise axe 112, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f830f8f4-0a5a-4981-afd3-cf8778279051;EN114_V;Entretoise axe 114, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;5de110b1-cb8a-4e89-9578-15c93f246d6d;EN115_V;Entretoise axe 115, côté Vi;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;258c99d6-7a87-f04b-960b-d7070c07b856;PI113;Pile axe 113 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;810;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;5d3e42df-73f7-4468-82b6-e1069d5e99a2;DACU_VI;Dalle de culée Villeneuve;371;Platte;1123;Stahlbetonkonstruktion;2;43669;22;m²;1970;TRUE;TRUE;2;14;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;25e6df91-1cb5-4fa2-bf26-f158acd6edda;MARCU_VI;Mur arrière de culée Villeneuve;3807;Widerlagerrückwand;1123;Stahlbetonkonstruktion;2;43669;30;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;b3c599a6-79d4-bf4e-9778-1240c57cb5ca;EN105_L;Entretoise axe 105, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;cc60c483-21d2-b744-897f-1a25075652ea;MADRLS;Mur en aile droite  Lausanne;3806;Flügelmauer;1123;Stahlbetonkonstruktion;2;43669;8;m²;1970;TRUE;TRUE;2;7;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;8e36c830-c9de-8c41-82b3-248a42a86c05;EN121_L;Entretoise axe 121, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;1fde9f0c-93b3-6740-88b4-763f0634d13f;MADRVI;Mur en aile droite Villeneuve;3806;Flügelmauer;1123;Stahlbetonkonstruktion;0;45391;15;m²;1970;TRUE;TRUE;3;7;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;889e729d-054a-a94c-934b-19e12c615ef1;EN119_L;Entretoise axe 119, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;d8c01968-8829-4c0f-859c-ad0da4cd36e5;EN_J.13-14_V;Entretoise joint 13-14 Villeneuve;3816;Querträger;1123;Stahlbetonkonstruktion;3;43669;37;m²;1970;TRUE;TRUE;3;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;8010ee64-29f9-4ccb-83ad-8143557f7b7b;EN_J.2-3_V;Entretoise joint 2-3 Villeneuve;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;a2561a5d-bb8c-de46-89b0-ff70da532c63;PI117;Pile axe 117 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;60;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;9282eede-3de2-964e-9d87-d8eb18cf562b;PI107;Pile axe 107 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45392;570;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;7fdd3d6e-80ac-4fdd-b663-197f6bb7a568;EN_J.2-3_L;Entretoise joint 2-3 Lausanne;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;7f730a90-0c5b-42d8-acca-ae60551122fb;EN_J.7-8_L;Entretoise joint 7-8 Lausanne;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;305d49ee-0890-428a-b0cf-7fbd9a8cdef6;EN_J.20-21_L;Entretoise joint 20-21 Lausanne;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;3efb4a2c-bdb3-ba41-ab8d-804290f7ce27;PI116;Pile axe 116 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;260;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;7cedd0a8-14ce-4448-bf2a-b2d30bfc25c2;J_CU_L;Joint de chaussée culée Lausanne;406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;0;45364;12;m;1970;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;1c6c4715-a95e-1747-a9bc-d846ecbf011a;RE;Revêtement;631;Deckschicht;221;Asphaltmischgut;0;45364;25450;m²;1970;TRUE;TRUE;3;24;80;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;22cbd022-4c66-a34c-a751-2697ea341d8c;PI105;Pile axe 105 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;2;43669;65;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f9162a24-155a-954f-9570-afa416c5fd9e;EN118_L;Entretoise axe 118, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;32a4d320-883c-9647-8ef6-c96c5f896889;EN116_L;Entretoise axe 116, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;6508d3a4-a4ae-444c-ad1f-7ef3c643a257;EN112_L;Entretoise axe 112, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;79160bd7-15b9-0648-be36-d0496e4eac73;PI109;Pile axe 109 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;690;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;138fd50a-1fdd-d545-a142-88e0dfc8bc2d;EN106_L;Entretoise axe 106, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;9799a1ea-c34d-49f9-a472-38d805e93ae3;AP_P_105_V_M;Appui parasismique 105 côté Villeneuve, côté Montagne;3911;Verformungslager;1202;Elastomerlager;2;43669;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;716f3751-9f51-4ffa-ad44-eb83db633acd;AP_P_105_V_L;Appui parasismique 105 côté Villeneuve, côté Lausanne;3911;Verformungslager;1202;Elastomerlager;2;43669;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;8265c1bd-7a01-4f54-b82a-6b8ddf9147ab;AP_P_117_L_L;Appui parasismique 117 côté Lausanne, côté Lac;3911;Verformungslager;1202;Elastomerlager;0;45391;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;a44d0ab9-7c73-44ac-8fcb-08e7f3ad6f95;AP_P_119_V_M;Appui parasismique 119 côté Villeneuve, côté Montagne;3911;Verformungslager;1202;Elastomerlager;2;43697;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;c667cc43-b30e-cc4b-88b6-b2d91e0f8a6b;PI119;Pile axe 119 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;60;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;739771c7-0da7-40a8-89da-9e3ea485be74;PAB;éléments contre le bruit sur tablier inférieur.;3824;Lärmschutz-Element;1152;Verbundkonstruktion;0;45391;1520;m²;1970;TRUE;TRUE;3;16;40;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;555f9f89-7d46-4ee4-a0d7-66b10642eb0a;EN_J.13-14_L;Entretoise joint 13-14 Lausanne;3816;Querträger;1123;Stahlbetonkonstruktion;3;43669;37;m²;1970;TRUE;TRUE;3;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;6983e6c5-f623-e94c-b822-02213eab4744;EN108_L;Entretoise axe 108, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;87a3bfc1-c80d-234e-9493-cea2573a146d;JO0708;Joint de chaussée, axes 107-08;406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;0;45364;12;m;1970;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;ca47bb67-6b76-4f12-965a-a87be7699a0e;EN_J.18-19_L;Entretoise joint 18-19 Lausanne;3816;Querträger;1123;Stahlbetonkonstruktion;3;43669;37;m²;1970;TRUE;TRUE;3;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;0d19868a-e0ab-244e-8183-5133792d9b39;EN103_L;Entretoise axe 103, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;40;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;15db6fc7-70d4-4950-8c58-9015ba560e7a;EN_J.18-19_V;Entretoise joint 18-19 Villeneuve;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f02872c7-c82c-4e79-8ed9-20f628195335;EN_J.7-8_V;Entretoise joint 7-8 Villeneuve;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;e7d4d4a7-d4d4-407b-a189-f49cdb2af37e;EN_J.20-21_V;Entretoise joint 20-21 Villeneuve;3816;Querträger;1123;Stahlbetonkonstruktion;3;43669;37;m²;1970;TRUE;TRUE;3;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;f3619d24-a341-4b4e-96ad-0c8a612bcc6d;J_CU_V;Joint de chaussée culée Villeneuve;406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;0;45364;12;m;1970;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;5f2fe7c4-182f-1846-975f-0838e9b67be6;PI115;Pile axe 115 côtés Ls et Vi;3223;Doppelpfeiler;1123;Stahlbetonkonstruktion;0;45391;280;m²;1970;TRUE;TRUE;3;9;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;09ec1a6d-24f3-437b-85a2-4ea7f9550f29;DAIDR;Dalle inférieure droite;373;Fahrbahnplatte;1123;Stahlbetonkonstruktion;0;45391;8480;m²;1970;TRUE;TRUE;3;14;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;1fa828c9-bf0e-4bcc-8011-f3511f2e8f18;ET;Etanchéité;5403;Fahrbahnabdichtung;21;Abdichtungsart;0;45391;25450;m²;1970;TRUE;TRUE;3;23;90;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;1a441539-7546-7041-b183-f660461da670;JO1314;Joint de chaussée, axes 113-14;406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;0;45364;12;m;1970;TRUE;TRUE;3;19;60;neutral;20;2;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;c733b9c8-3c11-b145-8dc5-8313afd458d0;EN110_L;Entretoise axe 110, côté Ls;3816;Querträger;1123;Stahlbetonkonstruktion;2;43669;37;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;70befca3-cd1b-b94c-b6e5-89cd8c27d37f;BOGA;Bordures côté gauche;3813;Randborde;1123;Stahlbetonkonstruktion;0;45364;2970;m²;1970;TRUE;TRUE;3;16;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;e306740a-db8e-0244-a305-19f0bf3be9f5;AMDR;Ame droite ;3814;Steg;1125;Spannbetonkonstruktion;0;45364;5400;m²;1970;TRUE;TRUE;3;10;10;neutral;80;4;3;0.05;TRUE;TRUE
636990de-efc5-5744-bf36-5145e676478e;09V092-G;Viaduc de Chillon - Gauche;3;43669;1970;a3bbea0e-0eff-9e40-ac94-198c3fd3cb23;BODR;Bordures côté droite;3813;Randborde;1123;Stahlbetonkonstruktion;0;45364;2970;m²;1970;TRUE;TRUE;3;16;10;neutral;80;4;3;0.05;TRUE;TRUE
